Date;Precipitation;MaxTemp;MinTemp;Insolation;Evaporation;AvgTemp;AvgHumidity;AvgWindSpeed;SolarNoonAngle
42130;0;35.4;22.3;10.4;4.8;28.34;60;1.05;23.06107124
42131;0;35.3;22.4;10.1;5.9;29.06;54;1.45;23.35305873
42132;0;35.5;23.4;8.8;6.9;28.7;62;1.15;23.64020934
42133;6.3;30.4;22.4;2.8;5.1;25.92;92;0.8;23.92243799
42134;2.2;33.8;22.6;9.7;1.8;27.72;65;1.5;24.19966104
42135;0;34.5;21.4;7.7;5.9;27.06;71;0.5;24.47179635
42136;0;34;20.4;8.6;5.2;27.02;58;1.2;24.73876328
42137;0;35.5;21;9.4;6.5;27.66;48;1.45;25.00048272
42138;0;34.2;20.2;10.2;8.5;27.6;49;1.15;25.25687713
42139;0;35.2;23.3;10.5;10.9;28.66;40;2.15;25.50787051
42140;0;34;22.9;10.4;14.3;27.78;46;2.15;25.7533885
42141;0;35.2;20.5;10.4;10.6;27.42;43;1.85;25.99335835
42142;0;34;21.4;7.6;11;28.22;54;1;26.22770894
42143;0;33.5;24.3;5.4;7.9;27.96;58;2.05;26.45637084
42144;0;34;21.4;6.8;6;27.62;57;1.75;26.67927629
42145;0;35;23.9;7.4;7;28.74;51;1.6;26.89635923
42146;0;34.5;21.4;8;7.5;28.02;61;2.1;27.10755534
42147;1.8;33.6;22.5;4.8;5.9;26.74;71;1.05;27.31280204
42148;0.2;33.2;22.3;6.4;4.3;27.4;55;1.4;27.51203851
42149;0;35.2;20.8;9.9;5.9;28.48;45;1;27.7052057
42150;0;35;21.3;8.7;7.3;28.26;47;1.45;27.89224639
42151;0;32.2;21.8;0.9;8.4;27.04;59;0.85;28.07310514
42152;0;35;20.6;9.2;5.4;27.98;47;0.8;28.24772837
42153;0;36.2;20.2;10.3;8.6;28.8;42;1.6;28.41606433
42154;0;36.4;21.4;10;12;28.92;41;1.75;28.57806313
42155;0;36.4;24;10.1;12.5;29.88;39;2.95;28.73367678
42173;#N/A;33.6;#N/A;9.6;;;38;1.54332;30.39970742
42194;#N/A;35.5;#N/A;;;;41;0.51444;29.53082225
42201;0;32.5;23.6;3.6;13.9;27.1;46;3.5;28.57806313
42202;0;31;21.8;1.9;10.5;27.16;44;2.95;28.41606433
42203;0;33.6;23.3;9.6;10.4;28.1;38;2.85;28.24772837
42204;0;33;20.5;10.3;10.5;27.22;43;1.6;28.07310514
42205;0;36;19.4;10.4;10.9;28.04;39;2.65;27.89224639
42206;0;36;21.2;10.2;11.3;28.78;39;2.25;27.7052057
42207;0;36.3;22;10.3;10.1;29.06;37;1.8;27.51203851
42208;0;35.7;23.1;10;10.8;29.44;57;2.05;27.31280204
42209;0;35.5;23.3;8.6;11;29.12;48;2.85;27.10755534
42210;0;36;21.9;10.5;9.9;29.16;37;2.9;26.89635923
42211;0;36;20.2;10.1;12.4;28.52;40;1.65;26.67927629
42212;0;35.2;22.2;7.1;10;29.08;45;3.3;26.45637084
42213;0;36.5;26.1;8.5;12.5;30;36;1.8;26.22770894
42214;0;35.8;23.5;10.4;12.1;29.58;36;2.5;25.99335835
42215;0;34.8;25.1;8.1;12.4;28.7;39;2.9;25.7533885
42216;0;32.6;21.4;5.8;13.2;27.36;50;2.8;25.50787051
42217;0;34.3;22;10.7;10.8;27.9;35;2.55;25.25687713
42218;0;34.8;21;10.6;13.9;27.68;38;2.3;25.00048272
42219;0;35.5;19.7;10.5;10.9;27.84;36;1.05;24.73876328
42220;0;35.5;21.6;10.6;11.4;28.34;37;1.25;24.47179635
42221;0;36;19.5;10.6;10.5;28.18;35;1.25;24.19966104
42222;0;35.4;19.4;10.5;12.8;28.2;44;1.55;23.92243799
42223;0;35.8;20.8;10.5;10.4;28.36;42;2.3;23.64020934
42224;0;36;22.7;10.5;11.2;28.62;38;1.7;23.35305873
42225;0;35.5;21.6;10.2;12.4;28.14;41;1;23.06107124
42226;0;35.3;22.5;10.5;10.8;28.44;44;2.3;22.76433341
42227;0;34;22.9;9.4;11.5;28.22;50;2.35;22.46293315
42228;0;34;21;10.6;13.9;27.52;41;2.05;22.15695977
42229;0;33.5;21;10.6;12.9;27.1;40;2.3;21.84650396
42230;0;34.8;20.6;10.6;12.8;27.96;46;2.55;21.53165769
42231;0;34;23.3;7.8;11.4;28.42;53;1.55;21.21251427
42232;0;35.5;21.4;10.7;10.5;28.34;42;2.3;20.88916827
42233;0;35.5;22.3;9.8;12.9;28.2;49;1.8;20.56171549
42234;0;36.6;21.4;10.4;13;28.92;90;1.55;20.23025298
42235;0;36;19.4;10.9;11.2;28.34;44;2.05;19.89487894
42236;0;36.8;22.5;10.9;12;29.16;42;1;19.55569277
42237;0;38.5;20.8;9.8;11.8;30.78;37;1.8;19.21279496
42238;0;37.6;24.3;11;13;30.54;41;2.05;18.86628712
42239;0;38;23.1;10.7;12.9;30.42;42;2.1;18.51627194
42240;0;37.8;20.4;11;12.5;29.68;41;2;18.16285313
42241;0;37;23.6;10.9;13.4;30.68;45;1.8;17.80613541
42242;0;38;24.9;10.8;13.1;31.94;39;2.35;17.44622449
42243;0;;22.5;10.8;13.5;;39;1.55;17.08322702
42244;0;38.2;25.4;10.8;14.9;31.48;38;2.6;16.71725057
42245;0;38.4;22.5;11;14;30.3;37;2.05;16.34840357
42246;0;37;21.5;10.9;13.2;29.26;39;2.3;15.97679532
42247;0;36;23.5;10.7;13;29.32;43;1.75;15.60253595
42248;0;36.8;21;11.2;13.2;28.2;39;1.25;15.22573635
42249;0;38.2;21;11.1;12;30.56;37;1.8;14.84650818
42250;0;36.8;20.6;11.2;13.5;29.92;43;2.05;14.4649638
42251;0;39;22;11;11.6;30.92;41;1.8;14.08121629
42252;0;40;22.5;10.1;11.2;31.78;39;1.8;13.69537935
42253;0;40;25.9;10.4;14.1;32.62;35;2.3;13.30756731
42254;0;39.1;22.3;11.2;13.9;30.24;33;2.05;12.9178951
42255;0;37;20.2;11.2;13.5;29.36;42;2.3;12.52647817
42256;0;38;21.9;10.7;14.1;30.74;41;2.8;12.13343252
42257;0;38.2;24;10.9;14.2;31.2;40;2.55;11.73887461
42258;0;38.5;24.6;10.4;14.3;31.22;37;2.5;11.34292136
42259;0;40.5;22.5;11;13.4;31.8;33;2;10.9456901
42260;0;39.5;22.5;11.2;14.5;31.3;38;1.75;10.54729854
42261;0;38;21;10.2;13.9;30.16;43;1.75;10.14786472
42262;0;36.8;21.9;10.5;11.8;30.26;43;2.8;9.747507015
42263;0;36.8;24.1;11.3;;30.34;43;2.6;9.346344052
42264;0;36.5;24.9;11.3;14.2;30.28;43;2.3;8.944494707
42265;0;36.5;25.1;10.1;13.6;30.44;45;1.8;8.542078055
42266;0;37.5;24.6;11.1;13.1;31.14;41;2.5;8.139213342
42267;0;38.8;24.4;9.9;14.7;31.6;41;2.05;7.736019946
42268;0;39;24;11.3;14.4;31.24;38;2;7.33261734
42269;0;38.5;22.4;11.4;14.3;30.84;40;1.25;6.929125062
42270;0;39.5;23.9;11.2;13.8;31.68;39;1.3;6.525662676
42271;0;39;23.3;11.1;14.2;31.24;35;2;6.122349736
42272;0;40;23.9;10.6;14.1;32.38;36;2.05;5.719305752
42273;0;40.3;25.2;11.1;14.3;33.14;37;1.8;5.316650155
42274;0;39.5;26.2;10.8;14.6;31.26;53;2.25;4.914502261
42275;0.6;39;26.1;10.9;11.9;32.62;40;1.5;4.512981234
42276;0;40;25.9;11;13.3;31.86;36;1.8;4.112206054
42277;0;40.3;22.6;11;13.8;31.5;37;1.5;3.71229548
42278;0;38.5;23.7;10.2;13.6;31.48;37;2;3.313368013
42279;0;38;25.6;11.2;14;31.16;36;1.75;2.915541865
42280;0;39;22.9;11.3;13.7;31.42;38;1.8;2.518934919
42281;0;41;23.9;11;13;32.26;36;1.8;2.123664699
42282;0;41.5;26.2;11.1;14.6;32.66;45;2.05;1.729848332
42283;0;36.6;25.9;8.9;14.8;31.74;44;1.05;1.337602514
42284;0;37;27.8;7;12.4;32.2;45;1.55;0.947043477
42285;0;38.8;26.1;11.5;13.3;31.86;43;3.6;0.558286951
42286;0;38.4;25.1;11.3;14.2;31.38;45;2.3;0.171448133
42287;0;39;25.6;11.5;14.1;31.76;37;2.05;-0.213358348
42288;0;37.5;25.5;11.5;13.8;31.12;38;2;-0.596018466
42289;0;38;24.8;11.5;14.2;31.08;40;2;-0.976418829
42290;0;38.5;24.9;11.4;13.5;31.92;38;1.45;-1.354446718
42291;0;37.8;26.9;10.4;13.4;31.98;45;2.05;-1.729990115
42292;0;37.6;26.5;10.9;13.6;31.86;44;1.85;-2.102937737
42293;0;37.5;25.5;11.3;14;31.44;43;1.75;-2.473179073
42294;0;39.5;25.4;11.6;14.2;31.98;36;1.8;-2.840604411
42295;0;40.8;24.1;11.5;14.5;32.38;31;1.55;-3.205104877
42296;0;38.5;23.6;10.5;14.8;31.62;44;2.05;-3.56657246
42297;0;38.5;27.8;10.8;13.4;32.54;42;0.75;-3.92490005
42298;0;41.9;26.9;11.4;12.4;33.6;35;1.8;-4.279981467
42299;0;41.1;26.4;11.3;15.1;33.34;42;1.75;-4.631711492
42300;0;39.9;26.1;11.3;;33.14;39;2.8;-4.9799859
42301;0;39.2;25.9;9.5;14.3;32.94;41;1.3;-5.324701491
42302;0;38.5;26.1;10.2;14.1;31.88;48;2.25;-5.665756116
42303;1;40.5;25.3;11.4;13.5;32.8;40;2.05;-6.003048715
42304;0;39.6;27.8;11.6;14.7;33.36;35;1.8;-6.336479341
42305;0;40.2;25.1;11;14.4;32.3;40;1.5;-6.66594919
42306;0;39.1;26.4;11.4;14.6;32.22;40;2;-6.991360634
42307;0;39.5;27;10.8;14.9;32.82;45;1.05;-7.312617246
42308;2.4;35.2;23.7;2.3;9.8;30.06;50;2.5;-7.629623831
42309;0;35.9;26.9;7.4;;31.56;41;1.54332;-7.942286453
42310;0;38;24.6;9.8;;31.64;36;1.54332;-8.250512463
42311;0;39.5;26.6;11.5;;32.42;33;1.80054;-8.554210528
42312;0;39.3;25.9;10.5;;32.36;33;1.54332;-8.853290655
42313;0;40.5;24.1;11.6;;32.24;32;1.2861;-9.14766422
42314;0;41.5;25;11.6;;32.58;34;1.2861;-9.437243995
42315;0;40;26.3;11.4;;32.7;42;1.80054;-9.721944169
42316;0.4;38.6;25.3;11.5;;31.86;43;1.54332;-10.00168038
42317;0;38;26.9;10.1;;31.22;55;1.80054;-10.27636974
42318;0;38.5;25.1;10.3;;32.04;41;1.80054;-10.54593084
42319;0;39;26.2;11.6;;32.24;33;2.05776;-10.81028382
42320;0;39.8;22.9;11.3;;31.1;38;1.02888;-11.06935034
42321;0;40.9;24.9;11.2;;32.36;37;1.54332;-11.32305363
42322;0;40;26.1;11.1;;33.1;40;1.54332;-11.57131851
42323;0;40;26;11.5;;32.52;37;1.2861;-11.81407143
42324;0;39.5;27.8;9.7;;32.7;47;1.2861;-12.05124043
42325;0;39.4;28;11.1;;33.12;37;1.54332;-12.28275525
42326;0;39;25.9;11.4;;32.1;37;1.80054;-12.50854729
42327;0;40;24.7;10.8;;32.46;37;1.54332;-12.72854964
42328;0;40.2;26.6;11.5;;33.68;37;1.2861;-12.94269709
42329;0;39.8;28.8;11.5;;33.28;35;1.54332;-13.15092621
42330;0;39.4;25.6;9.5;;33.08;39;1.80054;-13.35317529
42331;0;40.3;26.5;11.5;;33.6;42;1.02888;-13.54938439
42332;0.2;38.5;28.2;9.8;;32.5;47;2.5722;-13.73949537
42333;0;39;27.8;9.7;;32.92;45;1.54332;-13.9234519
42334;0;39;27.6;11;;33.4;39;1.02888;-14.10119948
42335;0;38.8;28.6;10.3;;33.2;43;1.54332;-14.27268542
42336;0;39.5;27.6;10.4;;33.96;37;1.2861;-14.43785892
42337;0;39.4;27.8;9.7;;32.88;38;1.54332;-14.59667102
42338;0;40.3;26.1;11.6;;33.04;37;1.54332;-14.74907468
42369;#N/A;38;#N/A;8.1;;;64;3.08664;-16.12925128
42370;0.4;36.5;25.1;6.8;;27.8;89;1.54332;-16.0635593
42371;33.2;37.8;21;10.5;;29.6;51;0.77166;-15.9910242
42372;0;38.5;25.3;11.5;;31.16;44;0.77166;-15.91166747
42373;0;38;26.3;9.3;;31.06;59;1.80054;-15.82551264
42374;0;38.5;26.3;7.5;;31.64;59;1.80054;-15.73258522
42375;46.1;31.8;24.1;0;;26.02;93;1.54332;-15.63291275
42376;6.2;33.5;23.3;3.7;;27.62;83;1.2861;-15.52652478
42377;80;28.2;22.7;0;;25.22;87;0.51444;-15.41345282
42378;0.2;33;23.1;3.4;;28.38;67;1.80054;-15.29373038
42379;2.4;34;23.8;6.7;;28.7;62;1.80054;-15.16739293
42380;0;37;25.1;10.1;;30.98;52;2.31498;-15.03447792
42381;0;37.8;25.5;9.8;;31.38;53;2.05776;-14.89502473
42382;0;37.2;25.2;9.1;;28.12;83;1.54332;-14.74907468
42383;30;27;22.3;0;;24.82;91;1.2861;-14.59667102
42384;2;33.5;22.9;4;;26.96;83;1.2861;-14.43785892
42385;2.4;35.3;22.3;9.9;;28.76;59;1.54332;-14.27268542
42386;0;29.2;25.6;0;;26.46;89;0.77166;-14.10119948
42387;2.2;32.7;23.5;2.3;;26.94;88;1.80054;-13.9234519
42388;0;31.5;24;0.6;;26.34;90;1.80054;-13.73949537
42389;4.4;28.5;24.1;0;;26.18;87;1.2861;-13.54938439
42390;57.6;27.7;22.3;0.9;;24.28;95;1.54332;-13.35317529
42391;42.6;26.3;22.5;0;;24.14;96;1.2861;-13.15092621
42392;9.4;;23.1;;;;;1.02888;-12.94269709
42394;0;32;23.3;4.9;;27.1;86;1.2861;-12.50854729
42395;0;33.5;24.3;8.2;;28.6;70;1.54332;-12.28275525
42396;0;31.5;24.3;2.3;;27.24;77;1.54332;-12.05124043
42397;0.2;29.5;23.9;1.1;;26.36;87;1.02888;-11.81407143
42398;0;33.9;22.6;9.6;;27.82;66;1.54332;-11.57131851
42399;0;33.5;20.5;11.5;;27.44;60;2.31498;-11.32305363
42400;0;33.5;22.3;8.7;;26.56;78;1.2861;-11.06935034
42401;12;33.6;22;7;;26.08;85;1.54332;-10.81028382
42402;9.6;32;22.5;4.4;;25.26;90;1.54332;-10.54593084
42403;26.1;31.5;22.7;1.3;;26.88;87;1.02888;-10.27636974
42404;0;34.2;23.3;6.1;;27.98;74;1.54332;-10.00168038
42405;0;34.5;22;10.1;;28.14;66;1.80054;-9.721944169
42406;0;34.5;22;10;;27.44;70;1.54332;-9.437243995
42407;0;35.8;20.6;11.3;;27.8;65;1.2861;-9.14766422
42408;0;35.3;21;11.7;;27.86;66;1.54332;-8.853290655
42409;0;35.5;21;11.7;;27.58;71;1.02888;-8.554210528
42410;0;34.5;22.3;9.1;;26.96;81;1.02888;-8.250512463
42411;6.2;35.8;23.1;9.4;;27.5;82;1.80054;-7.942286453
42412;0.8;35.4;23.1;11;;28.98;64;2.31498;-7.629623831
42413;26;31.5;21.5;4.6;;26.72;79;1.2861;-7.312617246
42414;0;33.1;23.1;4.7;;27.44;80;1.54332;-6.991360634
42415;0;34.5;22.7;8;;28.88;63;1.2861;-6.66594919
42416;0;;23.3;;;;;2.05776;-6.336479341
42417;0;35.6;21;11.1;;28;64;1.54332;-6.003048715
42418;0;36.5;21.7;11.4;;29.3;60;2.05776;-5.665756116
42419;0;36.2;23.5;11.2;;28.94;71;2.31498;-5.324701491
42420;4.2;34;22.3;8.3;;27.66;73;1.2861;-4.9799859
42421;0;35.3;22;11.2;;28.58;66;1.80054;-4.631711492
42422;0;36.5;24.3;11.4;;29.78;57;2.05776;-4.279981467
42423;0;36.1;22;11.5;;29.94;57;1.54332;-3.92490005
42424;1.4;37.4;22.9;11.2;;30.06;61;1.54332;-3.56657246
42425;0;37;24.7;11.1;;30.46;58;1.54332;-3.205104877
42426;0;36.8;24.1;9.4;;29.78;63;1.54332;-2.840604411
42427;0;37.2;23.3;9.1;;29.7;62;1.02888;-2.473179073
42428;0;37;23;9.9;;30.16;55;1.54332;-2.102937737
42429;0;39;22.3;11.5;;30.56;55;1.80054;-1.729990115
42430;3;38.5;24.5;11.4;;31.2;52;1.54332;-1.354446718
42431;0;37.5;22.2;11;;29.78;54;2.05776;-0.976418829
42432;0;36.8;23.6;8.5;;29.42;69;0.77166;-0.596018466
42433;0.6;37.5;24.3;5.7;;29.88;66;1.80054;-0.213358348
42434;0.3;36;25.7;7.2;;30.54;70;1.02888;0.171448133
42435;0;38.5;25.5;9.2;;31.64;55;1.02888;0.558286951
42436;0;37.4;26.5;10.5;;31.66;54;1.80054;0.947043477
42437;0;37.8;26.7;10;;31.82;55;1.54332;1.337602514
42438;1.6;34.5;25.1;6.6;;28.04;81;1.2861;1.729848332
42439;1.8;30.7;24.1;2.7;;26.76;85;1.80054;2.123664699
42440;6;33.6;23.8;5.7;;27.32;89;1.2861;2.518934919
42441;20.3;34.6;23.5;6.8;;28.46;83;1.80054;2.915541865
42442;14.2;34.9;23.1;8.5;;28.1;86;1.80054;3.313368013
42443;0;35;23.3;11.3;;28.42;71;1.80054;3.71229548
42444;0;34.5;22;9.8;;28.18;67;1.54332;4.112206054
42445;0;36.2;23.7;11;;30.26;59;1.54332;4.512981234
42446;0;34.6;24.3;5.5;;29.9;66;1.80054;4.914502261
42447;5.4;34.5;23.2;7.5;;27.46;89;1.54332;5.316650155
42448;2.8;35.5;25.3;10;;28.52;83;1.80054;5.719305752
42449;1.4;34.6;24.1;9;;28.14;78;1.54332;6.122349736
42450;30.4;29;22.9;0.2;;25.18;94;0.77166;6.525662676
42451;1.2;33.5;22.9;7.5;;27.48;82;1.2861;6.929125062
42452;0;34.5;24.1;9.2;;28.28;81;0.77166;7.33261734
42453;0;32.1;25.4;1.8;;27.62;73;1.02888;7.736019946
42454;0;35.5;24.1;7.6;;28;82;1.54332;8.139213342
42455;0;34.5;23.1;9.3;;28.46;79;1.2861;8.542078055
42456;0;35;23.5;9.8;;28.74;76;1.80054;8.944494707
42457;0;35.3;23.2;10.6;;28.42;73;1.54332;9.346344052
42458;0;35.2;23.1;10.7;;29.42;65;2.31498;9.747507015
42459;8;33.2;22.9;2.9;;26.94;90;1.54332;10.14786472
42460;0;34;23.2;10.1;;28.56;71;1.80054;10.54729854
42461;0;34.5;22.3;11.1;;27.84;73;1.54332;10.9456901
42462;0;33.5;21.9;6.9;;27.16;77;0.77166;11.34292136
42463;0;34.1;23.3;8.5;;28.4;67;1.80054;11.73887461
42464;0;34.9;23.3;8.7;;28.2;74;1.54332;12.13343252
42465;0;35.5;22.3;10.6;;29.18;65;1.80054;12.52647817
42466;3.7;35;24.9;8;;28.74;75;1.54332;12.9178951
42467;0;35.8;22.9;11;;29.34;67;1.02888;13.30756731
42468;0;37.2;24.1;10.8;;30.12;67;1.80054;13.69537935
42469;0;37.4;24.1;10.7;;29.72;64;1.80054;14.08121629
42470;0.4;35.6;25.5;6;;29.22;73;1.80054;14.4649638
42471;1.4;35.5;23.9;5.4;;27.86;84;1.80054;14.84650818
42472;0;35;23.4;7.7;;28.48;67;1.2861;15.22573635
42473;0;35.2;22.4;9.3;;28.48;61;2.05776;15.60253595
42474;0;36;22.4;8.4;;29.48;61;1.80054;15.97679532
42475;0;36.8;23.9;7.6;;29.68;64;1.80054;16.34840357
42476;0;36;23.4;9.3;;29.56;60;1.80054;16.71725057
42477;0;37.5;25.5;8.5;;28.48;63;2.05776;17.08322702
42478;0;34.8;24;9;;28.72;70;2.5722;17.44622449
42479;0;36.5;23.1;10.5;;29.86;53;1.80054;17.80613541
42480;0;37;21.6;10.3;;29.64;55;2.31498;18.16285313
42481;0;26.2;25;10.4;;;86;3.08664;18.51627194
42482;0;36;23.5;8.9;;30.42;55;1.80054;18.86628712
42483;0.4;36.8;24.5;8.9;;30.46;53;1.54332;19.21279496
42484;0;37.6;22.7;10.6;;30.3;46;2.5722;19.55569277
42485;0;38;22.3;10.7;;29.66;53;1.54332;19.89487894
42486;0;37.2;24.3;10.3;;30.66;52;2.05776;20.23025298
42487;0;38;24.9;10.2;;31.14;47;1.80054;20.56171549
42488;0;38.6;25.5;9.6;;31.9;43;2.05776;20.88916827
42489;0;38.5;23.6;9.5;;31.02;48;2.31498;21.21251427
42490;0;37.8;23.3;9.4;;30.94;50;1.54332;21.53165769
42491;0;38.6;24.9;8.9;;31.34;49;2.05776;21.84650396
42492;0;38.1;25.4;8.8;;30.3;61;1.2861;22.15695977
42493;0.2;36.6;24.2;7.6;;29.6;60;1.54332;22.46293315
42494;0;36.9;22.9;10.6;;29.62;46;1.54332;22.76433341
42495;0;36.5;20.2;10.6;;28.58;43;1.54332;23.06107124
42496;0;36.7;20.2;10.2;;29.34;49;2.05776;23.35305873
42497;0;37.3;23.6;10.1;;29.98;55;1.2861;23.64020934
42498;0;36;21.6;10.5;;28.92;52;1.54332;23.92243799
42499;0;37.3;22.3;10.6;;30.24;47;2.05776;24.19966104
42500;0;37.4;0;8;;;54;2.5722;24.47179635
42501;0;33.5;24.1;3.5;;28.88;73;1.02888;24.73876328
42502;11;33.9;23.8;7;;28.86;67;2.05776;25.00048272
42503;20.2;37.5;23.1;10.4;;30.44;59;2.82942;25.25687713
42504;0;36.6;23.3;10.5;;29.38;53;2.31498;25.50787051
42505;0;37;22.3;10.5;;29.16;52;1.54332;25.7533885
42506;0;37.2;22.2;10.5;;29.8;50;2.05776;25.99335835
42507;0;37.5;23;10.4;;30.8;52;1.80054;26.22770894
42508;0;37.3;25.4;7.6;;30.34;61;1.02888;26.45637084
42509;0;37.5;24.7;10.5;;30.5;46;1.80054;26.67927629
42510;0;35.5;21;10.4;;27.82;48;2.05776;26.89635923
42511;0;37;19.5;10.4;;28.5;52;1.80054;27.10755534
42512;0;36.8;21;10.4;;28.92;52;2.31498;27.31280204
42513;0;36.9;21.5;10.3;;29.72;52;2.05776;27.51203851
42514;0;36.3;25.6;7.6;;29.36;70;1.02888;27.7052057
42515;1.2;37.5;23.9;5.7;;28.72;70;2.05776;27.89224639
42516;0;34.3;24.7;6.3;;28.38;62;2.31498;28.07310514
42517;0;35.3;23.3;9.5;;28.76;56;1.80054;28.24772837
42518;0;35.5;20.6;10.3;;28.46;54;2.31498;28.41606433
42519;0;37.4;21;10.3;;29.14;56;2.5722;28.57806313
42520;0;34.6;23.7;5.6;;28.52;69;1.80054;28.73367678
42521;0;36.2;23.9;6.5;;29.88;57;1.80054;28.88285916
42522;0;34.5;21.6;3.8;;27.34;66;1.54332;29.02556606
42523;0;37.5;20.6;10.3;;29.98;47;1.54332;29.16175521
42524;0;37.2;23.9;8.9;;30.86;49;1.54332;29.29138624
42525;0;39.2;25.9;6.4;;31.7;52;2.5722;29.41442073
42526;0;37;24.8;8.9;;29.72;59;2.5722;29.53082225
42527;0;36.1;23.3;10.3;;28.98;56;2.05776;29.64055628
42528;0;37.3;21.4;10.1;;29.14;55;1.54332;29.74359031
42529;0;38.5;22.5;10.1;;30.2;48;1.2861;29.83989382
42530;0;37;23.9;9.4;;29.44;59;2.31498;29.92943827
42531;0;36.6;22.4;9.4;;28.84;53;1.54332;30.01219712
42532;0;36.5;20.2;10.3;;27.66;53;2.05776;30.08814585
42533;0;36.2;20.6;10.3;;28.4;50;1.54332;30.15726195
42534;0;36.5;19.7;10.3;;28.16;45;2.82942;30.21952494
42535;0;35.1;19.1;10.3;;27.68;54;2.5722;30.27491638
42536;0;35.1;20.8;10.3;;27.94;54;2.05776;30.32341985
42537;0;34.5;21.2;10;;28.02;57;2.82942;30.36502097
42538;0;35;20.8;10.3;;27.8;53;2.05776;30.39970742
42539;0;35.5;20.2;10.2;;28.2;52;2.05776;30.42746893
42540;0;36.2;20.6;10.3;;28.76;52;2.31498;30.44829726
42541;0;34.5;22.3;10.3;;27.92;54;2.05776;30.46218624
42542;0;34.5;19.3;10.2;;27.62;48;2.5722;30.46913176
42543;0;32.8;22.5;8;;27.46;61;2.05776;30.46913176
42544;0;32.9;24.1;7.4;;27.76;60;3.08664;30.46218624
42545;0;34.7;18.3;10.3;;27;53;2.82942;30.44829726
42546;0;34.4;20.6;10.2;;27.52;54;3.08664;30.42746893
42547;0;31.5;23.3;3.1;;26.24;66;2.5722;30.39970742
42548;0;31.5;21.8;7.8;;26.78;58;3.34386;30.36502097
42549;0;32.5;21.5;8.9;;26.72;59;2.5722;30.32341985
42550;0;34;19.1;10.4;;26.94;53;3.08664;30.27491638
42551;0;35;18.3;10.3;;27.26;52;3.8583;30.21952494
42552;0;34.5;19.4;10.3;;27.38;52;2.05776;30.15726195
42553;0;33.1;19.4;9;;27.1;56;1.80054;30.08814585
42554;0;34.3;21.2;8.5;;27.7;53;3.08664;30.01219712
42555;0;34;20.4;10.3;;27.74;46;2.05776;29.92943827
42556;0;34.7;21.6;10.2;;28.1;50;3.34386;29.83989382
42557;0;34.2;21.6;7.4;;28.6;49;2.05776;29.74359031
42558;0;37.4;23.9;10.1;;30.58;48;1.80054;29.64055628
42559;0;37.5;24.7;10.3;;30.66;46;1.54332;29.53082225
42560;0;35;24.1;9.9;;29.1;48;2.05776;29.41442073
42561;0;35.5;19.7;10.4;;28.2;50;3.08664;29.29138624
