@relation 'AirQualityUCI all numeric random- custer-weka.filters.unsupervised.attribute.Remove-R5-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-unset-class-temporarily'

@attribute Date numeric
@attribute Time numeric
@attribute CO(GT) numeric
@attribute PT08S1(CO) numeric
@attribute C6H6(GT) numeric
@attribute PT08S2(NMHC) numeric
@attribute NOx(GT) numeric
@attribute PT08S3(NOx) numeric
@attribute NO2(GT) numeric
@attribute PT08S4(NO2) numeric
@attribute PT08S5(O3) numeric
@attribute T numeric
@attribute RH numeric
@attribute AH numeric

@data
0.272727,0,0.084746,0.176597,0.059748,0.174768,0.035884,0.368488,0.162722,0.329137,0.127715,0.344086,0.449057,0.261887
0.272727,0.608696,0.279661,0.582197,0.327044,0.512288,0.134733,0.140618,0.35503,0.661871,0.562554,0.522581,0.361006,0.406245
1,1,0.084746,0.105528,0.055031,0.166029,0.113744,0.329521,0.301775,0.123651,0.169418,0.2,0.319497,0.084494
0.181818,0.869565,0.491525,0.898062,0.361635,0.545057,0.218687,0.152054,0.505917,0.697842,0.731538,0.419355,0.464151,0.35982
0.818182,0.26087,?,0.202441,0.086478,0.225014,?,0.227022,?,0.369604,0.258036,0.408602,0.787421,0.590774
0.636364,0.695652,0.076271,?,?,?,0.037915,?,0.171598,?,?,?,?,?
0.090909,0.826087,0.533898,0.723618,0.454403,0.624795,0.652674,0.030072,0.730769,0.542716,0.86099,0.262366,0.543396,0.231198
0.818182,0.130435,0.076271,0.194544,0.070755,0.196068,?,0.246929,?,0.37545,0.216768,0.468817,0.744654,0.675659
0.363636,1,0.169492,0.271357,0.113208,0.265429,0.096141,0.267683,0.292899,0.440647,0.273675,0.326882,0.684277,0.382642
0.272727,0.913043,?,0.203159,0.070755,0.197706,?,0.323168,?,0.377698,0.213293,0.273118,0.742138,0.340077
0.545455,0.565217,?,0.365398,0.209119,0.389405,0.083277,0.165608,0.378698,0.478417,0.318419,0.896774,0.085535,0.468993
0.727273,0.217391,0.050847,0.156497,0.070755,0.197706,0.109682,0.230411,0.260355,0.379047,0.295395,0.492473,0.6,0.593852
0.727273,1,0.186441,0.292175,0.15566,0.324959,0.203791,0.188903,0.331361,0.380845,0.385752,0.408602,0.483019,0.359722
0,0.130435,0.220339,?,?,?,?,?,?,?,?,?,?,?
0.363636,0.086957,0.042373,0.173008,0.033019,0.117422,0.016249,0.383736,0.109467,0.380396,0.121199,0.393548,0.665409,0.471387
0.181818,0.652174,0.169492,0.379038,0.127358,0.285636,0.175355,0.124524,0.393491,0.351169,0.297133,0.552688,0.304403,0.383717
0.636364,0.217391,?,0.083274,0.029874,0.10923,?,0.326557,?,0.331385,0.162902,0.516129,0.508176,0.546108
0.636364,0.73913,0.144068,0.312276,0.150943,0.317859,0.069736,0.185515,0.366864,0.493705,0.270634,0.892473,0.177358,0.717783
0.727273,0.521739,0.305085,0.523331,0.349057,0.533042,0.28436,0.088098,0.41716,0.650629,0.527368,0.604301,0.462893,0.663392
0.272727,0.304348,0.322034,0.609476,0.298742,0.485527,0.220718,0.146125,0.378698,0.656475,0.511729,0.277419,0.691824,0.320139
0.454545,0.304348,0.042373,0.150754,0.04717,0.15183,0.025728,0.322321,0.142012,0.431655,0.206342,0.546237,0.52327,0.619313
0.363636,0.304348,0.059322,0.244795,0.061321,0.180229,0.051456,0.326133,0.227811,0.406475,0.21503,0.447312,0.504403,0.431071
0.636364,0,0.084746,0.184494,0.089623,0.228291,0.028436,0.224481,0.150888,0.381745,0.278454,0.55914,0.361006,0.457264
0.727273,0.608696,0.186441,0.355348,0.198113,0.376843,0.184834,0.147819,0.41716,0.48741,0.332754,0.668817,0.361006,0.648439
0.909091,0.043478,0.144068,0.318737,0.143082,0.306936,0.142857,0.159255,0.177515,0.411871,0.344483,0.436559,0.745912,0.61296
0.181818,0.869565,0.237288,0.370424,0.146226,0.311851,0.261341,0.117747,0.45858,0.367806,0.389661,0.419355,0.568553,0.439427
0.181818,1,0.110169,0.265614,0.075472,0.205898,0.170616,0.204998,0.440828,0.166817,0.440487,0.219355,0.36478,0.115135
0.727273,0.130435,0.042373,0.123475,0.033019,0.116876,?,0.334604,?,0.328237,0.170287,0.468817,0.667925,0.611641
0.090909,0.130435,0.110169,0.308686,0.091195,0.231021,?,0.17069,?,0.178957,0.466985,0.126882,0.501887,0.106143
0,0.652174,0.271186,0.498205,0.231132,0.414528,0.380501,0.09064,0.491124,0.406025,0.571677,0.311828,0.610063,0.319601
0,0.043478,0.09322,0.177315,0.053459,0.163299,0.098172,0.283355,0.319527,0.148381,0.238488,0.169892,0.462893,0.122269
0.454545,0.521739,0.135593,0.325915,0.152516,0.321682,0.049425,0.210504,0.242604,0.522932,0.230669,0.780645,0.218868,0.605141
0,1,0.101695,0.43934,0.235849,0.419989,0.381178,0.121982,0.573964,0.276079,0.585578,0.217204,0.34717,0.105996
0.090909,0.347826,0.135593,0.343862,0.119497,0.274713,0.226811,0.168149,0.576923,0.295414,0.310599,0.135484,0.879245,0.236524
1,0.608696,0.186441,0.326633,0.106918,0.257783,0.173324,0.186785,0.284024,0.327338,0.355343,0.412903,0.554717,0.418316
0.181818,0.173913,?,0.213927,0.044025,0.143637,0.028436,0.41762,0.156805,0.351169,0.123371,0.337634,0.571069,0.32874
0.636364,0.043478,?,0.186648,0.099057,0.245221,?,0.231258,?,0.423112,0.254996,0.531183,0.50566,0.57279
0.181818,0.304348,0.127119,0.379756,0.116352,0.271436,0.213947,0.132147,0.369822,0.317446,0.416594,0.253763,0.734591,0.312369
0.090909,0,0.220339,0.394113,0.171384,0.34462,0.252539,0.135959,0.56213,0.247302,0.483493,0.156989,0.43522,0.102527
0.181818,0.130435,0.127119,0.393396,0.100629,0.247406,?,0.28166,?,0.450989,0.288445,0.367742,0.612579,0.395543
0.363636,0.521739,0.152542,0.287868,0.171384,0.344074,0.084631,0.238882,0.278107,0.464478,0.312337,0.617204,0.201258,0.335923
0.181818,0.913043,0.330508,0.514716,0.191824,0.370289,0.398104,0.089792,0.523669,0.397932,0.51086,0.376344,0.613836,0.408054
0.181818,0.608696,0.177966,0.424982,0.185535,0.361551,0.209885,0.100381,0.470414,0.342176,0.379235,0.623656,0.157233,0.282901
0.454545,0.652174,0.127119,0.218234,0.116352,0.271436,0.058903,0.253283,0.242604,0.444245,0.180712,0.812903,0.120755,0.442995
0.545455,0.304348,0.338983,0.558507,0.427673,0.602403,0.264049,0.080474,0.39645,0.788669,0.715899,0.574194,0.367296,0.486781
0.181818,0.565217,0.135593,0.374731,0.102201,0.250137,0.155721,0.127488,0.301775,0.364209,0.355778,0.52043,0.436478,0.481259
0.454545,0.086957,0.127119,0.239052,0.143082,0.308575,?,0.239729,?,0.517536,0.350565,0.466667,0.552201,0.500709
0.363636,0.478261,0.211864,0.356066,0.20283,0.382305,0.127285,0.174926,0.349112,0.600719,0.374457,0.410753,0.675472,0.507306
0.181818,0.608696,0.245763,0.556353,0.220126,0.402512,0.329722,0.065227,0.470414,0.43795,0.640747,0.490323,0.430189,0.428627
0.181818,0,0.110169,0.28715,0.081761,0.215729,0.138795,0.202033,0.408284,0.160072,0.480017,0.129032,0.408805,0.07863
0.272727,0.434783,0.152542,0.333812,0.130503,0.291644,0.0826,0.243541,0.260355,0.445594,0.308427,0.397849,0.442767,0.315985
0.181818,0.347826,0.118644,0.448672,0.215409,0.397597,0.316858,0.102075,0.411243,0.327338,0.519114,0.133333,0.621384,0.149929
0.272727,0.347826,0.347458,0.602297,0.34434,0.528673,0.184157,0.105464,0.289941,0.701888,0.63901,0.387097,0.573585,0.396472
0,0.565217,0.40678,0.653266,0.393082,0.572911,0.690589,0.052097,0.686391,0.473921,0.802346,0.15914,0.715723,0.20344
0.272727,0.73913,0.432203,0.65542,0.382075,0.562534,0.168585,0.115205,0.434911,0.672212,0.617289,0.462366,0.330818,0.30152
0,0.73913,0.050847,0.198134,0.062893,0.181322,0.113744,0.251165,0.325444,0.208633,0.184622,0.227957,0.577358,0.214094
0.363636,0.826087,0.194915,0.342426,0.259434,0.445658,0.104265,0.199915,0.337278,0.58768,0.382276,0.567742,0.358491,0.469482
0.818182,0.695652,0.415254,0.627423,0.416667,0.593665,0.457007,0.05252,0.405325,0.641187,0.651173,0.498925,0.662893,0.665396
0.454545,0.565217,0.059322,0.121321,0.053459,0.164391,0.027082,0.369759,0.159763,0.330036,0.106864,0.87957,0.074214,0.419147
0.636364,0.173913,?,0.101938,0.029874,0.109776,0.010833,0.332486,0.073964,0.407374,0.152042,0.522581,0.666667,0.723305
0.636364,0.565217,?,0.161522,0.061321,0.178591,?,0.26853,?,0.371403,0.118158,0.726882,0.238994,0.550701
0.090909,0.782609,0.194915,0.35822,0.158805,0.328782,0.204469,0.138924,0.60355,0.308004,0.31755,0.165591,0.796226,0.238039
0.909091,0.434783,0.025424,0.015793,0.006289,0.033315,0.038592,0.568403,0.115385,0.107914,0.036056,0.273118,0.32956,0.133705
0.272727,0.782609,0.432203,0.633166,0.319182,0.505735,0.181449,0.129183,0.411243,0.688849,0.505647,0.341935,0.844025,0.504276
0.545455,0.826087,0.127119,0.318737,0.158805,0.329874,0.046716,0.175773,0.301775,0.521583,0.240226,0.772043,0.272956,0.69936
0.818182,0.956522,0.118644,0.302943,0.103774,0.251775,0.1239,0.188479,0.180473,0.438849,0.287576,0.488172,0.740881,0.720227
1,1,?,0.149318,0.040881,0.135445,?,0.301144,?,0.171313,0.175934,0.260215,0.455346,0.184968
0,0.869565,0.09322,0.236181,0.113208,0.265975,0.148274,0.200339,0.443787,0.188849,0.278019,0.189247,0.418868,0.117774
0.181818,0.869565,0.559322,0.953338,0.550314,0.701256,0.233582,0.116476,0.532544,0.838579,0.928758,0.48172,0.36478,0.356057
0.181818,0.608696,0.144068,0.303661,0.143082,0.308028,0.140826,0.121559,0.360947,0.333183,0.258036,0.602151,0.215094,0.337341
0.636364,0.869565,0.135593,?,?,?,0.071767,?,0.263314,?,?,?,?,?
0,0.652174,0.186441,0.240488,0.160377,0.331513,0.25457,0.179161,0.408284,0.209982,0.364031,0.365591,0.145912,0.082539
0.818182,0.043478,0.110169,0.26346,0.111635,0.262698,0.111713,0.179161,0.159763,0.415018,0.380539,0.404301,0.832704,0.613107
0.090909,0,0.118644,0.261307,0.066038,0.186783,0.126608,0.224481,0.414201,0.224371,0.239791,0.131183,0.867925,0.227679
0.181818,0.347826,0.110169,0.364681,0.064465,0.185145,0.067028,0.382465,0.242604,0.38804,0.320591,0.290323,0.672956,0.326589
0.818182,0.695652,0.279661,0.586504,0.287736,0.474058,0.250508,0.088098,0.39645,0.585432,0.549957,0.608602,0.455346,0.662317
0.727273,0.695652,0.322034,0.615937,0.366352,0.54888,0.28436,0.082169,0.426036,0.641637,0.556907,0.595699,0.447799,0.625373
0,0.391304,0.338983,0.623116,0.314465,0.499727,0.555179,0.047438,0.402367,0.519335,0.629018,0.232258,0.846541,0.338171
0.363636,0,0.186441,0.373295,0.130503,0.290005,0.069736,0.234646,0.286982,0.471223,0.393136,0.410753,0.630189,0.474222
0.545455,0.391304,0.254237,0.404882,0.231132,0.415074,0.180772,0.1313,0.45858,0.588579,0.482189,0.56129,0.49434,0.61599
0.363636,0.652174,0.20339,0.431443,0.196541,0.376297,0.122546,0.165608,0.331361,0.560252,0.42007,0.408602,0.689308,0.516347
0,0.608696,0.09322,0.176597,0.045597,0.14746,0.101557,0.28166,0.295858,0.132194,0.142919,0.113978,0.47044,0.08899
0.181818,0.956522,0.186441,0.396267,0.130503,0.291098,0.235613,0.123253,0.508876,0.303957,0.527368,0.337634,0.508176,0.290573
0.181818,0.782609,0.338983,0.570711,0.316038,0.501365,0.155044,0.161796,0.426036,0.629946,0.5,0.380645,0.516981,0.34902
0.272727,0.26087,0.135593,0.401292,0.144654,0.309121,0.108328,0.21008,0.260355,0.548561,0.388792,0.382796,0.803774,0.551679
0.363636,0.043478,0.144068,0.305097,0.122642,0.279082,0.050102,0.241847,0.213018,0.492356,0.389661,0.408602,0.644025,0.478229
0.181818,1,0.152542,0.409189,0.132075,0.293829,0.172647,0.113088,0.449704,0.352968,0.451781,0.331183,0.686792,0.388506
0,0.043478,0.127119,0.291457,0.086478,0.225014,0.119838,0.196527,0.319527,0.219424,0.400521,0.187097,0.593711,0.183844
1,0.304348,0.076271,0.217516,0.061321,0.180229,0.115098,0.252012,0.195266,0.264388,0.269331,0.294624,0.78239,0.39178
0.818182,0.347826,0.288136,0.487437,0.383648,0.564173,0.246445,0.074968,0.195266,0.638489,0.509991,0.475269,0.722013,0.670478
0.727273,0.391304,0.135593,0.295047,0.124214,0.281267,?,0.180856,?,0.413219,0.32841,0.606452,0.366038,0.541709
0.363636,0.434783,?,0.306533,0.139937,0.303659,?,0.317238,?,0.432554,0.337098,0.591398,0.236478,0.353858
0.454545,1,0.135593,0.233309,0.132075,0.292736,0.068382,0.259212,0.292899,0.502248,0.296699,0.522581,0.474214,0.522748
0.363636,0.173913,?,0.168701,0.053459,0.164937,0.022343,0.343922,0.118343,0.423112,0.196351,0.389247,0.763522,0.533109
0.636364,0.086957,?,0.118449,0.051887,0.159476,?,0.285049,?,0.358363,0.191138,0.505376,0.533333,0.553389
0.636364,0.217391,?,0.190955,0.066038,0.187329,?,0.228293,?,0.420863,0.224153,0.513978,0.695597,0.73303
1,0.521739,0.288136,0.463747,0.279874,0.465866,0.47935,0.19568,0.52071,0.368255,0.717202,0.313978,0.442767,0.227972
0.272727,0.26087,0.042373,0.18234,0.029874,0.110868,0.090047,0.284202,0.257396,0.192446,0.125543,0.335484,0.480503,0.271954
0.363636,0.347826,?,0.601579,0.539308,0.691972,?,0.1313,?,0.803058,0.681147,0.449462,0.407547,0.351464
0,0.086957,0.169492,0.37832,0.141509,0.305298,0.256601,0.128759,0.35503,0.334982,0.452215,0.28172,0.768553,0.365342
0,0.869565,0.347458,0.628859,0.339623,0.523758,0.503047,0.060991,0.538462,0.466277,0.632493,0.178495,0.927044,0.301764
0.363636,0.086957,0.042373,0.159368,0.100629,0.24686,0.039946,0.320203,0.218935,0.398381,0.254561,0.453763,0.412579,0.361677
0.181818,0.391304,0.313559,0.546303,0.301887,0.488804,0.184834,0.152478,0.331361,0.619155,0.54735,0.28172,0.601258,0.278405
0.727273,0.695652,0.186441,0.376884,0.232704,0.416166,0.184834,0.174926,0.372781,0.505845,0.359687,0.797849,0.201258,0.599326
0,0.826087,0.127119,0.604451,0.31761,0.50355,0.416385,0.065227,0.568047,0.447842,0.737619,0.298925,0.594969,0.296975
0.818182,0.304348,0.220339,0.367552,0.215409,0.397051,0.331754,0.147819,0.292899,0.494155,0.379235,0.419355,0.649057,0.503543
0.272727,0.652174,0.084746,0.179469,0.055031,0.166029,0.117806,0.2482,0.346154,0.164119,0.106864,0.458065,0.202516,0.184626
0,0.478261,0.127119,0.32448,0.097484,0.241944,0.154367,0.17662,0.349112,0.302158,0.312337,0.382796,0.540881,0.367981
1,0.478261,0.118644,0.168701,0.097484,0.241944,0.188219,0.266836,0.363905,0.161421,0.251086,0.210753,0.342138,0.09979
0.272727,0.26087,?,0.325915,0.106918,0.256144,?,0.250318,?,0.496403,0.334926,0.341935,0.776101,0.462249
0.818182,0.086957,0.110169,0.322326,0.125786,0.283998,0.07109,0.173655,0.147929,0.453687,0.276281,0.552688,0.641509,0.765675
0.636364,0.956522,0.101695,0.224695,0.08805,0.226652,0.04807,0.225328,0.242604,0.408273,0.242832,0.643011,0.32327,0.544495
0.181818,0.478261,0.194915,0.385499,0.15566,0.324959,0.232905,0.10377,0.428994,0.392986,0.436577,0.462366,0.50566,0.455896
0.181818,0.304348,0.050847,0.193826,0.025157,0.097761,0.087339,0.329098,0.286982,0.124101,0.085578,0.16129,0.52956,0.140009
0.181818,0.782609,0.228814,0.463747,0.150943,0.317859,0.253216,0.113088,0.43787,0.381295,0.365334,0.529032,0.41761,0.473684
0.272727,0.695652,0.076271,0.175879,0.048742,0.154014,0.035884,0.434562,0.16568,0.269335,0.075152,0.492473,0.181132,0.192592
0.818182,0.73913,0.254237,0.461594,0.289308,0.47515,0.249831,0.096569,0.393491,0.564748,0.482624,0.475269,0.793711,0.735278
0.090909,0.782609,0.177966,0.356066,0.147799,0.315128,0.210562,0.135112,0.446746,0.251349,0.39748,0.2,0.444025,0.133656
0.636364,0.695652,0.076271,0.160804,0.077044,0.206445,0.039946,0.29352,0.171598,0.357464,0.129887,0.894624,0.07673,0.445487
0.454545,0.217391,0.033898,0.133525,0.061321,0.177499,0.035206,0.322745,0.16568,0.43795,0.251086,0.477419,0.588679,0.555002
0.454545,0.869565,0.398305,0.478105,0.341195,0.525396,0.20176,0.119017,0.476331,0.704586,0.558645,0.653763,0.303145,0.534037
0.454545,0.521739,0.110169,0.242642,0.132075,0.292736,0.058903,0.252435,0.260355,0.444694,0.224153,0.821505,0.104403,0.418511
0.454545,0.173913,0.033898,0.166547,0.04717,0.150191,0.015572,0.338416,0.109467,0.431655,0.149001,0.565591,0.491824,0.618287
0.454545,0.695652,0.152542,0.264178,0.191824,0.370836,0.084631,0.23507,0.349112,0.502248,0.271937,0.823656,0.074214,0.349802
0.545455,0.73913,?,0.460876,0.273585,0.459858,0.109005,0.1313,0.423077,0.559802,0.457428,0.929032,0.079245,0.501051
0.181818,0.130435,0.042373,0.184494,0.025157,0.099399,0.053487,0.262601,0.174556,0.266637,0.230669,0.322581,0.796226,0.442946
0.363636,0.869565,0.271186,0.457286,0.234277,0.418351,0.157075,0.193986,0.434911,0.527878,0.47046,0.507527,0.284277,0.310023
0.181818,0.26087,0.059322,0.224695,0.050314,0.155653,0.123223,0.219822,0.307692,0.218975,0.285404,0.195699,0.74717,0.250745
0.545455,0,0.09322,0.302943,0.158805,0.32769,0.057549,0.180856,0.254438,0.483813,0.493484,0.68172,0.264151,0.520696
0.272727,0.478261,0.169492,0.331658,0.138365,0.301475,0.098172,0.237188,0.275148,0.434802,0.349696,0.494624,0.264151,0.273811
0,0,0.144068,0.208184,0.062893,0.181322,0.124577,0.243117,0.325444,0.19964,0.218071,0.227957,0.527044,0.190979
1,0.608696,0.169492,0.178751,0.121069,0.277444,0.199729,0.253706,0.384615,0.172662,0.236751,0.223656,0.315723,0.096076
0.090909,0.304348,0.110169,0.318737,0.113208,0.264883,0.270819,0.162219,0.600592,0.211331,0.425282,0.068817,0.72956,0.134438
0.454545,0.304348,0.211864,0.2972,0.240566,0.425451,0.147596,0.192715,0.260355,0.605665,0.395743,0.468817,0.50566,0.464595
0.636364,0.130435,0.033898,0.195262,0.059748,0.175314,?,0.228293,?,0.473022,0.277585,0.565591,0.701887,0.868152
0.454545,0.173913,0.076271,0.175879,0.080189,0.212998,0.031821,0.255824,0.177515,0.498651,0.218506,0.408602,0.913208,0.682647
0.909091,0.173913,0.076271,0.190955,0.04717,0.150737,0.056872,0.291402,0.156805,0.256295,0.228931,0.262366,0.826415,0.367248
0.818182,0.217391,?,0.169419,0.061321,0.180229,?,0.260483,?,0.359712,0.241529,0.421505,0.768553,0.598202
0.272727,0.913043,0.161017,0.332376,0.127358,0.287275,0.083277,0.251588,0.33432,0.420863,0.331451,0.324731,0.516981,0.280018
0.727273,1,0.161017,0.325197,0.165094,0.336428,0.168585,0.28039,0.381657,0.364209,0.40139,0.587097,0.267925,0.384841
0,0.173913,0.042373,0.117014,0.009434,0.047515,0.026405,0.420584,0.112426,0.140288,0.082971,0.208602,0.566038,0.190979
0.181818,0.304348,0.067797,0.27351,0.036164,0.126707,0.048747,0.449809,0.192308,0.354766,0.274544,0.264516,0.734591,0.326589
0.272727,0.826087,0.279661,?,?,?,0.132024,?,0.399408,?,?,?,?,?
1,0.608696,0.194915,0.20962,0.125786,0.283452,0.230196,0.238035,0.387574,0.18795,0.282798,0.251613,0.284277,0.098275
0,0,0.161017,0.37832,0.11478,0.267613,0.193636,0.148242,0.399408,0.336781,0.369244,0.335484,0.684277,0.394126
0.181818,0.26087,0.050847,0.208902,0.045597,0.145822,0.044685,0.393477,0.204142,0.351619,0.29192,0.275269,0.665409,0.306211
0.636364,0.565217,?,0.280689,0.127358,0.285636,0.043331,0.205845,0.248521,0.456835,0.228497,0.864516,0.192453,0.70239
0.363636,0.521739,0.20339,0.355348,0.216981,0.399782,0.096141,0.192291,0.278107,0.532374,0.377932,0.563441,0.259119,0.345941
1,0.73913,0.491525,0.680546,0.523585,0.679956,0.685173,0.073274,0.639053,0.571493,0.833623,0.344086,0.449057,0.261301
1,0.521739,0.211864,0.295047,0.149371,0.316221,0.267434,0.193139,0.384615,0.227968,0.404865,0.169892,0.483019,0.129062
0.727273,0.086957,0.033898,0.102656,0.033019,0.119061,0.046039,0.350699,0.171598,0.272482,0.22285,0.415054,0.555975,0.424864
0.545455,0.304348,0.194915,0.335248,0.246855,0.432004,0.115098,0.146125,0.295858,0.570144,0.42007,0.48172,0.484277,0.467771
0,0.913043,0.415254,0.511845,0.284591,0.471327,0.483412,0.080898,0.556213,0.428507,0.599044,0.217204,0.830189,0.30973
0.363636,0.652174,0.008475,0.120603,0.064465,0.185691,0.026405,0.447268,0.130178,0.316996,0.108601,0.729032,0.072956,0.253189
0.181818,0.782609,0.118644,0.43575,0.216981,0.398143,0.253216,0.089369,0.529586,0.358813,0.408341,0.384946,0.328302,0.220349
0,0.26087,0.033898,0.110553,0.007862,0.038777,0.033175,0.445574,0.12426,0.079137,0.055169,0.105376,0.430189,0.072814
0.181818,0.521739,0.186441,0.432161,0.163522,0.33479,0.308057,0.114782,0.568047,0.290917,0.588184,0.352688,0.304403,0.177931
0.272727,0.173913,0.059322,0.180187,0.050314,0.156199,0.02979,0.356205,0.147929,0.37545,0.254561,0.273118,0.768553,0.354054
0.363636,0.434783,0.059322,0.237617,0.062893,0.18296,0.044008,0.345193,0.189349,0.378147,0.149435,0.548387,0.31195,0.38616
0.181818,0.217391,0.042373,0.203877,0.037736,0.131076,0.023697,0.411266,0.162722,0.339928,0.263684,0.298925,0.625157,0.312075
0.181818,0.869565,0.271186,0.475233,0.22327,0.405789,0.111036,0.207539,0.372781,0.526529,0.427454,0.288172,0.616352,0.29419
0.909091,0.130435,0.059322,0.192391,0.064465,0.184599,?,0.241,?,0.343525,0.258471,0.402151,0.801258,0.58662
0,0.73913,0.084746,0.175879,0.050314,0.155653,0.120515,0.294367,0.352071,0.144335,0.17854,0.262366,0.324528,0.123638
0.545455,0.695652,?,0.289304,0.18239,0.358274,0.071767,0.18382,0.37574,0.452788,0.22285,0.868817,0.091824,0.449103
0.909091,0.73913,0.372881,0.586504,0.349057,0.532496,0.494245,0.06565,0.494083,0.52518,0.647263,0.305376,0.796226,0.414602
0.545455,0.304348,0.067797,0.223259,0.091195,0.230475,0.060934,0.238882,0.213018,0.44964,0.266725,0.513978,0.525786,0.559498
0.363636,0.434783,0.20339,0.412778,0.201258,0.380666,0.134733,0.177891,0.322485,0.541367,0.497394,0.501075,0.450314,0.461516
0.636364,0.869565,0.161017,0.310122,0.160377,0.330421,0.110359,0.131724,0.251479,0.513939,0.294526,0.604301,0.485535,0.690612
0.454545,0.652174,0.110169,0.19598,0.083333,0.21846,0.048747,0.30665,0.201183,0.449191,0.159427,0.567742,0.367296,0.479988
0.909091,0.347826,0.372881,0.659009,0.375786,0.558165,0.62153,0.070309,0.405325,0.57509,0.640747,0.245161,0.864151,0.363143
0.090909,0.478261,0.067797,0.116296,0.029874,0.111415,0.134056,0.322745,0.357988,0.086781,0.092528,0.107527,0.428931,0.073645
0.454545,0.73913,0.076271,?,?,?,0.02979,?,0.180473,?,?,?,?,?
0.090909,0.434783,0.271186,?,?,?,0.300609,?,0.594675,?,?,?,?,?
0.272727,0.956522,0.110169,0.35822,0.133648,0.294921,0.052133,0.221516,0.278107,0.460432,0.410513,0.462366,0.510692,0.458095
0.909091,0.478261,0.101695,0.198134,0.06761,0.191152,0.212593,0.271072,0.43787,0.257644,0.225456,0.187097,0.979874,0.332551
0.363636,0.304348,0.127119,0.33094,0.221698,0.404151,0.111713,0.204151,0.239645,0.56205,0.38662,0.415054,0.524528,0.399257
0.454545,0.608696,0.076271,0.149318,0.058176,0.172037,0.043331,0.343922,0.177515,0.403777,0.132493,0.591398,0.349686,0.496457
0.090909,0.434783,0.288136,0.444365,0.234277,0.418351,0.377116,0.087251,0.748521,0.397482,0.499131,0.172043,0.815094,0.253042
